CHANNEL,METRIC_NAME,MEAN_LIFT,STD_LIFT,COUNT,CV,IS_CONSISTENT
Social,More than Restaurant Aided Awareness: Health & Medicine,-0.01220466127225,0.05014692654239144,40,4.108833946617722,False
Social,More than Restaurant Aided Awareness: Household Essentials,-0.0038926065683750006,0.014838449083209951,40,3.811957058224967,False
Social,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,-0.00659119311045,0.025033704938194436,40,3.79805363288549,False
Social,More than Restaurant Aided Awareness: Personal Care & Beauty,-0.002266313194725,0.009648719320341052,40,4.25745185740396,False
Social,More than Restaurant Aided Awareness: Pet Supplies,-0.00696783253555,0.02791606791971423,40,4.006420616064749,False
Social,More than Restaurant Aided Awareness: Prepared Restaurant Food,-0.006707965035499999,0.021420053766594827,40,3.1932268062274143,False
Social,More than Restaurant Consideration,0.00241425845575,0.016140749647784464,40,6.685593089398653,False
Social,More than Restaurant Consideration: Alcoholic Beverages,-0.0015231205477499999,0.018583483779177283,40,12.200927764141435,False
Social,More than Restaurant Consideration: Baby Supplies,-0.0074064868925,0.03839440546101721,40,5.183888936588327,False
Social,More than Restaurant Consideration: Flowers,-0.0035611370289499998,0.01406423572718482,40,3.9493666244378294,False
Social,More than Restaurant Consideration: Fresh Food & Produce,0.00205371604575,0.018127656864317353,40,8.826759133440614,False
Social,More than Restaurant Consideration: Health & Medicine,-0.005860571742,0.01954896961997343,40,3.335676190067776,False
Social,More than Restaurant Consideration: Household Essentials,2.306493425000087e-06,0.006965543780009131,40,3019.9712275394277,False
Social,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,-0.0015539994697499999,0.02120548195982947,40,13.645745943041351,False
Social,More than Restaurant Consideration: Personal Care & Beauty,-0.0037212648262,0.01296185061429829,40,3.4831841375649657,False
Social,More than Restaurant Consideration: Pet Supplies,-0.0061846658577,0.02128053066964035,40,3.4408537436417483,False
Social,More than Restaurant Consideration: Prepared Restaurant Food,-0.0025166076581250004,0.008508821470189068,40,3.381067939898335,False
Social,Unaided Brand Awareness (Any Mention),-0.002524204367125,0.0162575624644014,40,6.440668067981484,False
Social,Unaided Brand Awareness (Any Mention) - Amazon,-0.002541201045775,0.015482112992367097,40,6.092439249585409,False
Social,Unaided Brand Awareness (Any Mention) - GrubHub,-0.0105808809733,0.0410511450640127,40,3.879747363910619,False
Social,Unaided Brand Awareness (Any Mention) - Instacart,0.0005825572137749997,0.026213835527786628,40,44.99787301219681,False
