CAMPAIGN_COUNT,CONTROL_HITS,CONTROL_MISSES,CONTROL_PERCENT,CONTROL_POPULATION,CREATIVE_FORMAT_TYPES,DELTA,EXPOSED_HITS,EXPOSED_MISSES,EXPOSED_PERCENT,EXPOSED_POPULATION,LIFT,METRIC_ID,METRIC_NAME,SIGNIFICANCE_LEVEL,FILTER_ID
1,0,0,0,0,,0.787162162,233,40,0.787162162,296,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24968965
1,0,0,0,0,,0.777027027,230,43,0.777027027,296,0,955548,BA: Makes my life easier,0,24968965
1,0,0,0,0,,0.766891892,227,46,0.766891892,296,0,955549,BA: Has my favorite brands or stores,0,24968965
1,0,0,0,0,,0.753378378,223,50,0.753378378,296,0,955550,BA: Is a brand I trust,0,24968965
1,0,0,0,0,,0.706081081,209,64,0.706081081,296,0,955551,BA: Is an essential part of my life,0,24968965
1,0,0,0,0,,0.763513514,226,47,0.763513514,296,0,955555,BA MDS: Meets needs,0,24968965
1,0,0,0,0,,0.780405405,231,42,0.780405405,296,0,955556,BA MDS: Is different,0,24968965
1,0,0,0,0,,0.760135135,225,48,0.760135135,296,0,955557,BA MDS: Sets trends,0,24968965
1,0,0,0,0,,0.391891892,116,143,0.391891892,296,0,955560,DashPass Worth,0,24968965
1,0,0,0,0,,0.706081081,209,50,0.706081081,296,0,955561,DashPass Benefits: Makes members' lives better,0,24968965
1,0,0,0,0,,0.716216216,212,47,0.716216216,296,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24968965
1,0,0,0,0,,0.652027027,193,66,0.652027027,296,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24968965
1,0,0,0,0,,0.655405405,194,65,0.655405405,296,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24968965
1,0,0,0,0,,0.570945946,169,90,0.570945946,296,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968965
1,0,0,0,0,,0.58445946,173,86,0.58445946,296,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968965
1,0,0,0,0,,0.408783784,121,175,0.408783784,296,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968965
1,0,0,0,0,,0.432432432,128,168,0.432432432,296,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968965
1,0,0,0,0,,0.405405405,120,176,0.405405405,296,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24968965
1,0,0,0,0,,0.402027027,119,177,0.402027027,296,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24968965
1,0,0,0,0,,0.327702703,97,199,0.327702703,296,0,955940,More than Restaurant Aided Awareness: Flowers,0,24968965
1,0,0,0,0,,0.371621622,110,186,0.371621622,296,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968965
1,0,0,0,0,,0.351351351,104,192,0.351351351,296,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24968965
1,0,0,0,0,,0.273648649,81,215,0.273648649,296,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968965
1,0,0,0,0,,0.45945946,136,160,0.45945946,296,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968965
1,0,0,0,0,,0.378378378,112,184,0.378378378,296,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968965
1,0,0,0,0,,0.378378378,112,184,0.378378378,296,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968965
1,0,0,0,0,,0.429054054,127,169,0.429054054,296,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968965
1,0,0,0,0,,0.314189189,93,203,0.314189189,296,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968965
1,0,0,0,0,,0.361486487,107,189,0.361486487,296,0,955950,More than Restaurant Consideration: Household Essentials,0,24968965
1,0,0,0,0,,0.320945946,95,201,0.320945946,296,0,955951,More than Restaurant Consideration: Flowers,0,24968965
1,0,0,0,0,,0.310810811,92,204,0.310810811,296,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968965
1,0,0,0,0,,0.341216216,101,195,0.341216216,296,0,955953,More than Restaurant Consideration: Pet Supplies,0,24968965
1,0,0,0,0,,0.314189189,93,203,0.314189189,296,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968965
1,0,0,0,0,,0.702702703,208,51,0.702702703,296,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24968965
1,0,0,0,0,,0.452702703,134,139,0.452702703,296,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968965
1,0,0,0,0,,0.091216216,27,246,0.091216216,296,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968965
1,0,0,0,0,,0.108108108,32,264,0.108108108,296,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968965
1,0,0,0,0,,0.766891892,227,46,0.766891892,296,0,964361,DashPass Aided Awareness (DD users),0,24968965
1,0,0,0,0,,0.39527027,117,60,0.39527027,296,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968965
1,0,0,0,0,,0.212837838,63,82,0.212837838,296,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24968965
1,0,0,0,0,,0.263513514,78,94,0.263513514,296,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968965
1,0,0,0,0,,0.094594595,28,112,0.094594595,296,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24968965
1,0,0,0,0,,0.387254902,79,125,0.387254902,204,0,1009175,DashPass Actions – Saw a Deal,0,24968965
1,0,0,0,0,,0.37254902,76,128,0.37254902,204,0,1009176,DashPass Actions – Talked to others,0,24968965
1,0,0,0,0,,0.266891892,79,194,0.266891892,296,0,1022757,First Choice Consideration,0,24968965
1,0,0,0,0,,0.736486487,218,78,0.736486487,296,0,1059334,More than Restaurant Consideration,0,24968965
1,0,0,0,0,,0,0,0,0,0,0,2,Aided Awareness,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,6,Brand Favorability,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,239621,Affinity,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955549,BA: Has my favorite brands or stores,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955551,BA: Is an essential part of my life,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955555,BA MDS: Meets needs,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955556,BA MDS: Is different,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955557,BA MDS: Sets trends,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955558,DashPass Aided Awareness,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955560,DashPass Worth,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955561,DashPass Benefits: Makes members' lives better,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955940,More than Restaurant Aided Awareness: Flowers,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955950,More than Restaurant Consideration: Household Essentials,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964361,DashPass Aided Awareness (DD users),0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,1009175,DashPass Actions – Saw a Deal,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,1009176,DashPass Actions – Talked to others,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,1022756,Consideration (Top 2 Box),0,24968975
1,0,0,0,0,,0,0,0,0,0,0,1022757,First Choice Consideration,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,1059333,More than Restaurant Aided Awareness,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,1059334,More than Restaurant Consideration,0,24968975
1,0,0,0,0,,0,0,0,0,0,0,1,Unaided Brand Awareness (Any Mention),0,24968985
1,0,0,0,0,,0,0,0,0,0,0,2,Aided Awareness,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,6,Brand Favorability,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,109095,Unaided Brand Awareness (First Mention),0,24968985
1,0,0,0,0,,0,0,0,0,0,0,239621,Affinity,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955538,Brand Familiarity,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955548,BA: Makes my life easier,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955549,BA: Has my favorite brands or stores,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955550,BA: Is a brand I trust,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955551,BA: Is an essential part of my life,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955555,BA MDS: Meets needs,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955556,BA MDS: Is different,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955557,BA MDS: Sets trends,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955558,DashPass Aided Awareness,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955560,DashPass Worth,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955561,DashPass Benefits: Makes members' lives better,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955940,More than Restaurant Aided Awareness: Flowers,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955950,More than Restaurant Consideration: Household Essentials,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955951,More than Restaurant Consideration: Flowers,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955953,More than Restaurant Consideration: Pet Supplies,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968985
1,0,0,0,0,,0,0,0,0,0,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968985
1,0,0,0,0,,0,0,0,0,0,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968985
1,0,0,0,0,,0,0,0,0,0,0,964361,DashPass Aided Awareness (DD users),0,24968985
1,0,0,0,0,,0,0,0,0,0,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,1009175,DashPass Actions – Saw a Deal,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,1022756,Consideration (Top 2 Box),0,24968985
1,0,0,0,0,,0,0,0,0,0,0,1022757,First Choice Consideration,0,24968985
1,0,0,0,0,,0,0,0,0,0,0,1059333,More than Restaurant Aided Awareness,0,24968985
1,19.3296842,2.043804824,0.904376641,23,,-0.154376641,3,1,0.75,4,-0.1706995,2,Aided Awareness,0,22175115
1,15.06225538,4.267428815,0.704716734,23,,-0.204716734,2,1,0.5,4,-0.290495066,6,Brand Favorability,0,22175115
1,14.10242915,5.227255046,0.659809409,23,,-0.159809409,2,1,0.5,4,-0.24220541,239621,Affinity,0,22175115
1,16.0718112,3.257872999,0.751950755,23,,-0.501950755,1,2,0.25,4,-0.66753142,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,22175115
1,13.0084675,6.321216702,0.608626298,23,,-0.358626298,1,2,0.25,4,-0.589238913,955549,BA: Has my favorite brands or stores,0,22175115
1,9.388623774,9.941060424,0.439264912,23,,-0.189264912,1,2,0.25,4,-0.430867358,955551,BA: Is an essential part of my life,0,22175115
1,14.13619506,5.193489134,0.661389212,23,,-0.411389212,1,2,0.25,4,-0.622007745,955555,BA MDS: Meets needs,0,22175115
1,13.32475418,6.004930019,0.623424382,23,,-0.373424382,1,2,0.25,4,-0.598989056,955556,BA MDS: Is different,0,22175115
1,14.41568738,4.913996816,0.674465801,23,,-0.424465801,1,2,0.25,4,-0.629336284,955557,BA MDS: Sets trends,0,22175115
1,18.51147807,0.818206132,0.866095285,23,,-0.366095285,2,1,0.5,4,-0.422696315,955558,DashPass Aided Awareness,0,22175115
1,6.440053582,12.07142448,0.301310356,23,,-0.051310356,1,1,0.25,4,-0.170290715,955560,DashPass Worth,0,22175115
1,14.40400803,4.107470036,0.673919359,23,,-0.423919359,1,1,0.25,4,-0.629035735,955561,DashPass Benefits: Makes members' lives better,0,22175115
1,11.45773023,7.053747833,0.536072057,23,,-0.286072057,1,1,0.25,4,-0.533644784,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,22175115
1,12.46989262,6.041585445,0.583428031,23,,-0.333428031,1,1,0.25,4,-0.571498134,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,22175115
1,8.587240338,9.924237728,0.401770639,23,,-0.151770639,1,1,0.25,4,-0.37775443,955564,DashPass Benefits: Save more than other delivery subscription services,0,22175115
1,9.37982434,9.131653726,0.438853214,23,,-0.188853214,1,1,0.25,4,-0.430333441,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,22175115
1,16.10751319,2.403964877,0.753621141,23,,-0.503621141,1,1,0.25,4,-0.66826833,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,22175115
1,12.01125068,6.500227392,0.561969581,23,,-0.311969581,1,1,0.25,4,-0.555136064,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,22175115
1,12.94137311,5.570104957,0.605487157,23,,-0.355487157,1,1,0.25,4,-0.587109327,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,22175115
1,9.473336577,11.90015245,0.443228364,23,,-0.193228364,1,3,0.25,4,-0.435956676,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,22175115
1,8.843580067,12.52990896,0.413763989,23,,-0.163763989,1,3,0.25,4,-0.395790821,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,22175115
1,10.47452521,10.89896381,0.49007091,23,,-0.24007091,1,3,0.25,4,-0.489869741,955939,More than Restaurant Aided Awareness: Household Essentials,0,22175115
1,6.914806783,14.45868224,0.323522602,23,,-0.073522602,1,3,0.25,4,-0.227256462,955941,More than Restaurant Aided Awareness: Baby Supplies,0,22175115
1,9.51459533,11.85889369,0.445158735,23,,-0.195158735,1,3,0.25,4,-0.438402573,955943,More than Restaurant Aided Awareness: Health & Medicine,0,22175115
1,8.29555285,13.07793617,0.388123476,23,,-0.138123476,1,3,0.25,4,-0.355875087,955945,More than Restaurant Consideration: Fresh Food & Produce,0,22175115
1,6.783101082,14.59038794,0.317360496,23,,-0.067360496,1,3,0.25,4,-0.212252303,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,22175115
1,7.716338634,13.65715039,0.361023819,23,,-0.111023819,1,3,0.25,4,-0.307524915,955949,More than Restaurant Consideration: Personal Care & Beauty,0,22175115
1,4.750008166,16.62348086,0.222238314,23,,0.027761686,1,3,0.25,4,0.124918541,955952,More than Restaurant Consideration: Baby Supplies,0,22175115
1,5.696651936,15.67683709,0.266528873,23,,-0.016528873,1,3,0.25,4,-0.062015318,955954,More than Restaurant Consideration: Health & Medicine,0,22175115
1,4.765299618,14.56438458,0.222953754,23,,0.027046246,1,2,0.25,4,0.12130877,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,22175115
1,3.685393095,17.68809593,0.17242824,23,,0.07757176,1,3,0.25,4,0.449878512,964360,DashPass Aided Awareness (DD aware non-users),0,22175115
1,14.82608497,4.503599226,0.693667045,23,,-0.443667045,1,2,0.25,4,-0.639596545,964361,DashPass Aided Awareness (DD users),0,22175115
1,7.441275179,3.773656368,0.348154444,23,,-0.098154444,1,2,0.25,4,-0.281927878,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,22175115
1,1.92157799,9.312044322,0.089904741,23,,-0.089904741,0,2,0,4,-1,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,22175115
1,0,0,0,0,,0,0,1,0,1,0,1009176,DashPass Actions – Talked to others,0,22175115
1,4.70026803,14.62941617,0.219911126,23,,0.030088874,1,2,0.25,4,0.136822884,1022757,First Choice Consideration,0,22175115
1,13.00244266,8.371046364,0.608344414,23,,-0.108344414,2,2,0.5,4,-0.178097163,1059334,More than Restaurant Consideration,0,22175115
1,0,0,0,0,,0.937777778,422,28,0.937777778,450,0,2,Aided Awareness,0,24968887
1,0,0,0,0,,0.726666667,327,95,0.726666667,450,0,6,Brand Favorability,0,24968887
1,0,0,0,0,,0.78,351,71,0.78,450,0,955538,Brand Familiarity,0,24968887
1,0,0,0,0,,0.686666667,309,113,0.686666667,450,0,955548,BA: Makes my life easier,0,24968887
