CAMPAIGN_COUNT,CONTROL_HITS,CONTROL_MISSES,CONTROL_PERCENT,CONTROL_POPULATION,CREATIVE_FORMAT_TYPES,DELTA,EXPOSED_HITS,EXPOSED_MISSES,EXPOSED_PERCENT,EXPOSED_POPULATION,LIFT,METRIC_ID,METRIC_NAME,SIGNIFICANCE_LEVEL,FILTER_ID,FILTER_NAME,GROUP_NAME
1,705.238773286,1027.300763428,0.4070549378,1734,,0.01233085878,874,1210,0.4193857965,2084,0.03029286133,955944,More than Restaurant Consideration: Prepared Restaurant Food,0.5588372955,24629945,TV Network:COURTTV,TV Network
1,502.57825613,1229.961280584,0.2900818397,1734,,0.005023726538,615,1469,0.2951055662,2084,0.01731830763,955946,More than Restaurant Consideration: Alcoholic Beverages,0.265864292,24629945,TV Network:COURTTV,TV Network
1,599.11702311,1133.422513604,0.3458028001,1734,,-0.02910414369,660,1424,0.3166986564,2084,-0.0841639908,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0.943103249,24629945,TV Network:COURTTV,TV Network
1,467.459789157,1265.079747558,0.2698119028,1734,,0.001781187365,566,1518,0.2715930902,2084,0.006601589279,955950,More than Restaurant Consideration: Household Essentials,0.09814249959,24629945,TV Network:COURTTV,TV Network
1,435.65620482,1296.883331895,0.2514552745,1734,,-0.02256851828,477,1607,0.2288867562,2084,-0.08975162014,955952,More than Restaurant Consideration: Baby Supplies,0.896391688,24629945,TV Network:COURTTV,TV Network
1,480.791252375,1251.74828434,0.2775066555,1734,,-0.02846634841,519,1565,0.2490403071,2084,-0.1025789755,955954,More than Restaurant Consideration: Health & Medicine,0.9535648267,24629945,TV Network:COURTTV,TV Network
1,564.440974593,960.361986935,0.3257882216,1734,,0.0134632179,707,1126,0.3392514395,2084,0.04132506027,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0.6204592929,24629945,TV Network:COURTTV,TV Network
1,234.233347774,1498.306188941,0.1351965383,1734,,-0.01187600084,257,1827,0.1233205374,2084,-0.08784249205,964360,DashPass Aided Awareness (DD aware non-users),0.7247178523,24629945,TV Network:COURTTV,TV Network
1,586.681245148,361.423412681,0.3386250257,1734,,0.00494503188,716,403,0.3435700576,2084,0.01460326764,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0.2516725491,24629945,TV Network:COURTTV,TV Network
1,401.664440274,533.901944518,0.2318356561,1734,,-0.01110628953,460,621,0.2207293666,2084,-0.04790587314,964364,Unaided Brand Awareness (Any Mention) - Amazon,0.5862003517,24629945,TV Network:COURTTV,TV Network
1,339.509172261,849.201135457,0.2856113639,1183,,0.004644337558,420,1027,0.2902557015,1447,0.01626103911,1009175,DashPass Actions – Saw a Deal,0.2063770281,24629945,TV Network:COURTTV,TV Network
1,1147.502179265,377.300782263,0.6623238056,1734,,0.002263526479,1385,448,0.6645873321,2084,0.003417552654,1022756,Consideration (Top 2 Box),0.1171677913,24629945,TV Network:COURTTV,TV Network
1,1215.808161616,516.731375098,0.7017491583,1734,,-0.006451653505,1449,635,0.6952975048,2084,-0.009193674732,1059333,More than Restaurant Aided Awareness,0.3345442149,24629945,TV Network:COURTTV,TV Network
1,67.890022278,6.364689589,0.9142857143,70,,0.01733821734,327,24,0.9316239316,351,0.01896367521,2,Aided Awareness,0.3933491401,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,19.094068766,55.160643101,0.2571428571,70,,-0.01497761498,85,266,0.2421652422,351,-0.05824628047,109095,Unaided Brand Awareness (First Mention),0.2098851116,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,57.282206297,10.607815981,0.7714285714,70,,0.06902726903,295,32,0.8404558405,351,0.08947979318,955538,Brand Familiarity,0.8386161715,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,56.221424699,11.668597579,0.7571428571,70,,0.04912494912,283,44,0.8062678063,351,0.06488200828,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0.650146884,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,51.978298306,15.911723971,0.7,70,,0.06068376068,267,60,0.7606837607,351,0.08669108669,955549,BA: Has my favorite brands or stores,0.7160224275,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,44.55282712,23.337195158,0.6,70,,0.08376068376,240,87,0.6837606838,351,0.1396011396,955551,BA: Is an essential part of my life,0.8263593721,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,40.309700727,27.58032155,0.5428571429,70,,0.1693935694,250,77,0.7122507123,351,0.3120407857,955556,BA MDS: Is different,0.994580887,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,58.342987895,9.547034383,0.7857142857,70,,0.06898656899,300,27,0.8547008547,351,0.0878010878,955558,DashPass Aided Awareness,0.8527824153,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,43.492045522,14.850942373,0.5857142857,70,,0.1208384208,248,52,0.7065527066,351,0.206309499,955561,DashPass Benefits: Makes members' lives better,0.9533569684,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,41.370482326,16.972505569,0.5571428571,70,,0.1294668295,241,59,0.6866096866,351,0.2323763606,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0.9638510865,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,42.431263924,15.911723971,0.5714285714,70,,0.07814407814,228,72,0.6495726496,351,0.1367521368,955564,DashPass Benefits: Save more than other delivery subscription services,0.7854322948,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,41.370482326,16.972505569,0.5571428571,70,,0.100976801,231,69,0.6581196581,351,0.181240412,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0.892227391,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,42.431263924,15.911723971,0.5714285714,70,,0.09523809524,234,66,0.6666666667,351,0.1666666667,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.873023393,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,31.823447943,26.519539952,0.4285714286,70,,0.1298331298,196,104,0.5584045584,351,0.3029439696,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0.953278602,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,42.431263924,31.823447943,0.5714285714,70,,-0.04721204721,184,167,0.5242165242,351,-0.08262108262,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0.5302073707,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,32.884229541,41.370482326,0.4428571429,70,,-0.06393976394,133,218,0.3789173789,351,-0.1443801121,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0.6834826887,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,25.458758354,48.795953512,0.3428571429,70,,0.00757020757,123,228,0.3504273504,351,0.02207977208,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0.09655718001,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,26.519539952,47.735171914,0.3571428571,70,,-0.001017501018,125,226,0.3561253561,351,-0.002849002849,955941,More than Restaurant Aided Awareness: Baby Supplies,0.01294972392,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,28.641103148,45.613608718,0.3857142857,70,,-0.02389092389,127,224,0.3618233618,351,-0.06193943231,955943,More than Restaurant Aided Awareness: Health & Medicine,0.2952551374,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,26.519539952,47.735171914,0.3571428571,70,,0.01892551893,132,219,0.3760683761,351,0.05299145299,955945,More than Restaurant Consideration: Fresh Food & Produce,0.2350386076,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,30.762666345,43.492045522,0.4142857143,70,,0.004517704518,147,204,0.4188034188,351,0.01090480401,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0.05578265357,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,20.154850364,54.099861503,0.2714285714,70,,0.05335775336,114,237,0.3247863248,351,0.1965811966,955950,More than Restaurant Consideration: Household Essentials,0.61941108,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,18.033287168,56.221424699,0.2428571429,70,,0.03919413919,99,252,0.2820512821,351,0.161387632,955952,More than Restaurant Consideration: Baby Supplies,0.4972407252,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,19.094068766,55.160643101,0.2571428571,70,,0.0590964591,111,240,0.3162393162,351,0.2298195632,955953,More than Restaurant Consideration: Pet Supplies,0.6725559997,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,20.154850364,26.519539952,0.2714285714,70,,-0.02926332926,85,135,0.2421652422,351,-0.1078122657,964364,Unaided Brand Awareness (Any Mention) - Amazon,0.3957759334,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,15.911723971,58.342987895,0.2142857143,70,,0.1218966219,118,233,0.3361823362,351,0.5688509022,1009176,DashPass Actions – Talked to others,0.9548067247,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,15.911723971,51.978298306,0.2142857143,70,,-0.00345950346,74,253,0.2108262108,351,-0.01614434948,1022757,First Choice Consideration,0.05160853618,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,44.55282712,29.701884747,0.6,70,,0.07236467236,236,115,0.6723646724,351,0.1206077873,1059334,More than Restaurant Consideration,0.7568892301,23589337,Site All Hits: Pandora Podcast Select (US),Site All Hits
1,950.358439326,0,1,937,,0,1059,0,1,1059,0,2,Aided Awareness,0,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,263.056457639,687.301981688,0.2767970976,937,,-0.009563858647,283,776,0.2672332389,1059,-0.03455187475,109095,Unaided Brand Awareness (First Mention),0.368307783,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,892.023173153,58.335266173,0.9386176165,937,,-0.006606285068,987,72,0.9320113314,1059,-0.007038313528,955538,Brand Familiarity,0.4501334589,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,827.719576895,122.638862431,0.8709551498,937,,-0.02109679287,900,159,0.8498583569,1059,-0.02422259386,955548,BA: Makes my life easier,0.824454141,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,789.219845831,161.138593495,0.830444402,937,,-0.007970369894,871,188,0.8224740321,1059,-0.009597716445,955549,BA: Has my favorite brands or stores,0.360915998,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,579.576968431,370.781470895,0.6098509199,937,,0.01337854188,660,399,0.6232294618,1059,0.02193739724,955551,BA: Is an essential part of my life,0.460518012,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,656.110295475,294.248143852,0.690381932,937,,0.0102790689,742,317,0.7006610009,1059,0.0148889599,955556,BA MDS: Is different,0.3816328394,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,853.690024793,96.668414533,0.8982821528,937,,0.01295486327,965,94,0.9112370161,1059,0.01442181973,955558,DashPass Aided Awareness,0.6757684358,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,607.02306056,246.666964233,0.6387306467,937,,0.02132601051,699,266,0.6600566572,1059,0.03338811222,955561,DashPass Benefits: Makes members' lives better,0.681190909,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,613.183326602,240.506698191,0.6452126916,937,,0.008233956203,692,273,0.6534466478,1059,0.01276161537,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0.2996086572,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,482.244098425,371.445926368,0.5074339096,937,,0.01286826222,551,414,0.5203021719,1059,0.02535948422,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0.4340697641,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,610.730346024,242.959678769,0.6426315806,937,,0.009870780093,691,274,0.6525023607,1059,0.01535993622,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0.3550358368,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,324.636188567,529.053836226,0.341593419,937,,0.03800998043,402,563,0.3796033994,1059,0.1112725782,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.922194926,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,384.493207157,469.196817636,0.404577043,937,,0.01468641311,444,521,0.4192634561,1059,0.03630065858,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0.4940723282,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,488.675179541,461.683259785,0.5142009155,937,,-0.02694879084,516,543,0.4872521246,1059,-0.05240906818,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0.7705125525,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,558.703825295,391.654614031,0.5878874772,937,,-0.02509238745,596,463,0.5627950897,1059,-0.04268229624,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0.7421810676,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,433.015135288,517.343304038,0.455633493,937,,-0.01465143443,467,592,0.4409820585,1059,-0.03215618398,955939,More than Restaurant Aided Awareness: Household Essentials,0.4887663257,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,375.51784724,574.840592086,0.395132859,937,,-0.02969376555,387,672,0.3654390935,1059,-0.07514881355,955941,More than Restaurant Aided Awareness: Baby Supplies,0.8275476905,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,418.458924651,531.899514675,0.440316945,937,,-0.05032638786,413,646,0.3899905571,1059,-0.1142958236,955943,More than Restaurant Aided Awareness: Health & Medicine,0.977265136,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,416.460567474,533.897871852,0.4382142045,937,,-0.0189507484,444,615,0.4192634561,1059,-0.04324539965,955945,More than Restaurant Consideration: Fresh Food & Produce,0.6068440479,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,410.113114178,540.245325148,0.4315351947,937,,-0.0415446376,413,646,0.3899905571,1059,-0.09627172501,955946,More than Restaurant Consideration: Alcoholic Beverages,0.9403672738,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,368.411152065,581.947287261,0.3876549487,937,,-0.04676731888,361,698,0.3408876298,1059,-0.1206416145,955949,More than Restaurant Consideration: Personal Care & Beauty,0.9698592217,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,332.858476698,617.499962628,0.3502451948,937,,-0.03013188034,339,720,0.3201133144,1059,-0.08603081723,955951,More than Restaurant Consideration: Flowers,0.8455875014,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,377.832171798,572.526267529,0.3975680713,937,,-0.0746218957,342,717,0.3229461756,1059,-0.1876958968,955953,More than Restaurant Consideration: Pet Supplies,0.9994252652,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,639.833183944,213.856840849,0.6732545927,937,,0.007576379961,721,244,0.6808309726,1059,0.01125336543,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.2821390811,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,168.946585119,781.411854208,0.1777714367,937,,-0.0002454687845,188,871,0.1775259679,1059,-0.001380811164,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0.01142477854,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,402.795393229,191.277140141,0.4238352358,937,,0.0001496556047,449,230,0.4239848914,1059,0.0003530985441,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0.005387359309,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,256.798934579,285.247092307,0.2702127155,937,,0.01212911643,299,331,0.2823418319,1059,0.04488728965,964363,Unaided Brand Awareness (Any Mention) - Instacart,0.4545084835,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,121.062863529,377.993053913,0.1273865297,937,,0.01708939101,153,419,0.1444759207,1059,0.1341538313,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0.7329897756,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,219.033958673,531.210312605,0.2919501915,738,,-0.02010553131,224,600,0.2718446602,824,-0.06886630629,1009176,DashPass Actions – Talked to others,0.6223397109,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,246.605309069,703.753130257,0.2594866304,937,,-0.007361984483,267,792,0.2521246459,1059,-0.02837134411,1022757,First Choice Consideration,0.2933164599,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,744.083615363,206.274823964,0.7829505001,937,,-0.03885229426,788,271,0.7440982059,1059,-0.04962292541,1059334,More than Restaurant Consideration,0.958133369,22228315,Past Brand Recency - DoorDash: Less than once a week,Past Brand Recency - DoorDash
1,1734.373896122,176.851070523,0.9074671618,1907,,-0.001865908414,2312,241,0.9056012534,2553,-0.002056171829,2,Aided Awareness,0.1676186453,22228325,Past Brand Recency - Amazon: Several times a week,Past Brand Recency - Amazon
1,428.678081274,1482.546885371,0.2242949358,1907,,0.002497073558,579,1974,0.2267920094,2553,0.01113299125,109095,Unaided Brand Awareness (First Mention),0.1564398355,22228325,Past Brand Recency - Amazon: Several times a week,Past Brand Recency - Amazon
